"","GSM442574.CEL","GSM442574.CEL.gz","GSM442575.CEL","GSM442575.CEL.gz","GSM442576.CEL","GSM442576.CEL.gz","GSM442577.CEL","GSM442577.CEL.gz","GSM442578.CEL","GSM442578.CEL.gz","GSM442579.CEL","GSM442579.CEL.gz","GSM442580.CEL","GSM442580.CEL.gz"
"Gga.302.2.S1_a_at",3.30702211499102,3.30702211499102,3.5605191968683,3.5605191968683,3.60005978555131,3.60005978555131,3.40287788405035,3.40287788405035,3.12533728994262,3.12533728994262,3.40287788405035,3.40287788405035,3.40287788405035,3.40287788405035
"Gga.3020.1.S1_at",7.09476096071435,7.09476096071435,7.23495125368587,7.23495125368587,7.19595218974571,7.19595218974571,7.0835841597358,7.0835841597358,7.36467814744084,7.36467814744084,7.21142345249133,7.21142345249133,7.34013241383355,7.34013241383355
"Gga.3025.1.S1_at",3.42683970415682,3.42683970415682,3.23563515143411,3.23563515143411,3.3989259611956,3.3989259611956,3.3989259611956,3.3989259611956,3.63753293682546,3.63753293682546,3.59801073717665,3.59801073717665,3.34517496670698,3.34517496670698
"Gga.3026.1.S1_at",3.79660819390343,3.79660819390343,3.97640817945629,3.97640817945629,4.00114183299767,4.00114183299767,4.20678884488881,4.20678884488881,3.80052370367578,3.80052370367578,3.9918489268485,3.9918489268485,4.51417643920385,4.51417643920385
"Gga.3027.1.S1_at",3.74842346012025,3.74842346012025,3.91550531717049,3.91550531717049,3.91550531717049,3.91550531717049,3.79842221291808,3.79842221291808,4.1336502167231,4.1336502167231,3.91550531717049,3.91550531717049,3.91550531717049,3.91550531717049
"Gga.3029.1.S1_at",6.13793510501982,6.13793510501982,6.15914043446482,6.15914043446482,5.91766035098041,5.91766035098041,5.90241158899072,5.90241158899072,6.06917163679189,6.06917163679189,6.19222268329473,6.19222268329473,6.03515828288241,6.03515828288241
"Gga.303.1.S1_at",3.07855897726797,3.07855897726797,3.4279529865376,3.4279529865376,3.07855897726797,3.07855897726797,3.07855897726797,3.07855897726797,3.04705742257297,3.04705742257297,3.05595107379946,3.05595107379946,3.07855897726797,3.07855897726797
"Gga.3030.1.S1_at",4.34288026654445,4.34288026654445,4.42180148173035,4.42180148173035,4.49471020657157,4.49471020657157,4.17495616588296,4.17495616588296,4.49471020657157,4.49471020657157,4.62393251542031,4.62393251542031,4.61587009867263,4.61587009867263
"Gga.3032.1.S1_at",6.76112436157968,6.76112436157968,6.67287386608829,6.67287386608829,6.60865196922178,6.60865196922178,6.75982029505638,6.75982029505638,6.67287386608829,6.67287386608829,6.67287386608829,6.67287386608829,6.67287386608829,6.67287386608829
"Gga.3033.1.S1_at",4.65485842472248,4.65485842472248,4.62352960968286,4.62352960968286,4.63646668392618,4.63646668392618,4.67182237800755,4.67182237800755,4.63646668392618,4.63646668392618,4.63646668392618,4.63646668392618,4.46614499207334,4.46614499207334
"Gga.3034.1.S1_at",3.07855897726797,3.07855897726797,3.07855897726797,3.07855897726797,3.24596854604422,3.24596854604422,3.07855897726797,3.07855897726797,2.7783208346261,2.7783208346261,3.07855897726797,3.07855897726797,2.96778692775327,2.96778692775327
"Gga.3035.1.S1_at",6.54290955683516,6.54290955683516,6.52275681774651,6.52275681774651,6.60098653441691,6.60098653441691,6.60793066859205,6.60793066859205,6.30785055841289,6.30785055841289,6.31272280865525,6.31272280865525,6.34296333981374,6.34296333981374
"Gga.3036.1.S1_at",7.49479773793212,7.49479773793212,7.03364031994482,7.03364031994482,7.31423174032462,7.31423174032462,7.24687223127277,7.24687223127277,6.97545048341155,6.97545048341155,7.0592011881077,7.0592011881077,7.17361358489578,7.17361358489578
"Gga.3037.1.S1_s_at",2.96753233302808,2.96753233302808,2.96753233302808,2.96753233302808,2.96753233302808,2.96753233302808,2.9071739085349,2.9071739085349,2.83793804282444,2.83793804282444,3.10269948714348,3.10269948714348,3.09361575431785,3.09361575431785
"Gga.3039.1.S1_at",5.36218485465246,5.36218485465246,4.54901790116779,4.54901790116779,5.35914850645031,5.35914850645031,4.68418505528319,4.68418505528319,4.57730936861728,4.57730936861728,3.80321720031066,3.80321720031066,4.64354646648281,4.64354646648281
"Gga.304.1.S1_at",3.18590687049621,3.18590687049621,3.22519280139576,3.22519280139576,3.34975818281411,3.34975818281411,3.23540637900734,3.23540637900734,3.31636327610722,3.31636327610722,3.24186940188659,3.24186940188659,3.30789570133322,3.30789570133322
"Gga.3040.1.S1_at",4.56807696649784,4.56807696649784,4.27113386373689,4.27113386373689,4.67021037115777,4.67021037115777,4.30102799237551,4.30102799237551,4.30102799237551,4.30102799237551,3.99395897418285,3.99395897418285,4.25293628353978,4.25293628353978
"Gga.3041.1.S1_at",9.04280560105367,9.04280560105367,9.18838333301701,9.18838333301701,9.16928867444501,9.16928867444501,9.16928867444501,9.16928867444501,9.52247892280194,9.52247892280194,9.22315409044698,9.22315409044698,8.86360702773575,8.86360702773575
"Gga.3042.2.S1_a_at",8.82146239533436,8.82146239533436,8.98063821293037,8.98063821293037,8.98907974986523,8.98907974986523,8.54119919503911,8.54119919503911,8.94679017131691,8.94679017131691,8.92660183018865,8.92660183018865,9.42647740400329,9.42647740400329
"Gga.3043.1.S1_at",7.54603674914817,7.54603674914817,6.79297060074921,6.79297060074921,6.79297060074921,6.79297060074921,6.46187270809132,6.46187270809132,6.79297060074921,6.79297060074921,6.4186030425483,6.4186030425483,6.79297060074921,6.79297060074921
"Gga.3044.1.S1_at",6.61788099917467,6.61788099917467,6.6777054601487,6.6777054601487,6.59160092116179,6.59160092116179,6.36100528124341,6.36100528124341,6.68904243859291,6.68904243859291,6.84409507917335,6.84409507917335,6.73061213100877,6.73061213100877
"Gga.3045.1.S1_a_at",4.7217145051191,4.7217145051191,4.77753014358895,4.77753014358895,4.47352918210945,4.47352918210945,4.58756610365222,4.58756610365222,4.52130824408969,4.52130824408969,4.327819862421,4.327819862421,4.35141489248539,4.35141489248539
"Gga.3047.1.S1_at",4.00327693602741,4.00327693602741,3.72853323502846,3.72853323502846,3.64533992642361,3.64533992642361,3.89975740616452,3.89975740616452,3.63466295491261,3.63466295491261,3.89975740616452,3.89975740616452,3.94448309612146,3.94448309612146
"Gga.3047.2.S1_at",3.66640994921109,3.66640994921109,3.77447127503656,3.77447127503656,3.74257249975967,3.74257249975967,4.20678884488881,4.20678884488881,3.9942146780977,3.9942146780977,3.65142097731391,3.65142097731391,3.74257249975967,3.74257249975967
"Gga.3048.2.S1_a_at",5.988193341669,5.988193341669,5.8435889278584,5.8435889278584,5.3914020553266,5.3914020553266,5.27403371395608,5.27403371395608,5.59871154963341,5.59871154963341,5.38936898978217,5.38936898978217,5.56947373948499,5.56947373948499
"Gga.3049.1.S1_at",3.77447127503656,3.77447127503656,3.72813376658957,3.72813376658957,3.88405988105578,3.88405988105578,3.9167217195564,3.9167217195564,4.09456253373919,4.09456253373919,3.71529111917303,3.71529111917303,3.7437417811102,3.7437417811102
"Gga.3049.2.S1_s_at",4.51786004073898,4.51786004073898,4.54238467233208,4.54238467233208,4.49471020657157,4.49471020657157,4.89428675685,4.89428675685,4.53846650950271,4.53846650950271,4.53846650950271,4.53846650950271,4.69757332217797,4.69757332217797
"Gga.305.1.S1_at",6.07995001960313,6.07995001960313,5.78371955972835,5.78371955972835,5.21291333045363,5.21291333045363,5.77676958139039,5.77676958139039,5.80482174938299,5.80482174938299,5.91758722878371,5.91758722878371,5.78371955972835,5.78371955972835
"Gga.3050.1.S1_a_at",3.49884007175354,3.49884007175354,3.66000247537008,3.66000247537008,3.6934494294379,3.6934494294379,3.8229386846148,3.8229386846148,3.76409920668328,3.76409920668328,3.75186308298228,3.75186308298228,3.4288829840867,3.4288829840867
"Gga.3052.1.S1_s_at",6.95032357364437,6.95032357364437,7.05984655838507,7.05984655838507,6.95032357364437,6.95032357364437,6.95032357364437,6.95032357364437,6.89346970313361,6.89346970313361,6.7667125278831,6.7667125278831,6.87974316626461,6.87974316626461
"Gga.3053.1.S1_at",6.25435514852794,6.25435514852794,6.07244906552514,6.07244906552514,6.19748539256803,6.19748539256803,5.68579403591859,5.68579403591859,6.48087057658872,6.48087057658872,6.16818714797932,6.16818714797932,6.19748539256803,6.19748539256803
"Gga.3057.1.S1_at",3.60182319257588,3.60182319257588,3.64336536015586,3.64336536015586,3.72813376658957,3.72813376658957,3.65520742057348,3.65520742057348,3.64127856223842,3.64127856223842,3.46128396941864,3.46128396941864,3.45184217184621,3.45184217184621
"Gga.3058.1.S1_at",2.76162721237297,2.76162721237297,2.7364823608248,2.7364823608248,2.76162721237297,2.76162721237297,2.76162721237297,2.76162721237297,2.76162721237297,2.76162721237297,2.76162721237297,2.76162721237297,2.78815391464356,2.78815391464356
"Gga.3059.1.S1_at",8.81113244853938,8.81113244853938,9.4821974353639,9.4821974353639,8.64965322683259,8.64965322683259,9.57910632203951,9.57910632203951,9.05745744724278,9.05745744724278,8.66566211365276,8.66566211365276,8.74110005673256,8.74110005673256
"Gga.306.1.S1_at",3.02306426025252,3.02306426025252,3.36275554099545,3.36275554099545,3.63792637010487,3.63792637010487,3.53152568925124,3.53152568925124,3.04443604153787,3.04443604153787,3.41811214213441,3.41811214213441,3.54560061736548,3.54560061736548
"Gga.3060.1.S1_at",3.96598566225925,3.96598566225925,3.89975740616452,3.89975740616452,4.15165652833733,4.15165652833733,3.89975740616452,3.89975740616452,3.91844915679532,3.91844915679532,3.96598566225925,3.96598566225925,4.07023931872442,4.07023931872442
"Gga.3060.1.S2_at",4.30557504658235,4.30557504658235,4.27113386373689,4.27113386373689,4.18030704578413,4.18030704578413,4.18030704578413,4.18030704578413,4.16185754292784,4.16185754292784,4.18030704578413,4.18030704578413,4.13288050708887,4.13288050708887
"Gga.3062.2.S1_at",4.82267827692699,4.82267827692699,4.60097880170721,4.60097880170721,4.81809634927165,4.81809634927165,4.71271810025673,4.71271810025673,4.81809634927165,4.81809634927165,5.01178803560362,5.01178803560362,4.81809634927165,4.81809634927165
"Gga.3063.1.S1_at",3.64143621826852,3.64143621826852,3.36614069354866,3.36614069354866,3.36275554099545,3.36275554099545,3.42856489905544,3.42856489905544,3.16558424936829,3.16558424936829,3.14178211220225,3.14178211220225,3.36275554099545,3.36275554099545
"Gga.3064.1.S1_at",6.5182065333259,6.5182065333259,6.64993339422489,6.64993339422489,6.61003366047357,6.61003366047357,6.49732794511847,6.49732794511847,6.44062963465126,6.44062963465126,6.47545193057992,6.47545193057992,6.52629720916736,6.52629720916736
"Gga.3065.1.S1_at",2.97947667610118,2.97947667610118,2.78980923767107,2.78980923767107,2.92710842041561,2.92710842041561,2.5180813149196,2.5180813149196,2.90523496571304,2.90523496571304,2.64700693467966,2.64700693467966,2.87816605762998,2.87816605762998
"Gga.3066.1.S1_at",3.1164853239888,3.1164853239888,3.1164853239888,3.1164853239888,2.95267135405211,2.95267135405211,3.05771502185554,3.05771502185554,2.96106882127754,2.96106882127754,3.3015717033586,3.3015717033586,3.1164853239888,3.1164853239888
"Gga.3067.1.S1_at",2.9083944012148,2.9083944012148,2.94524376338008,2.94524376338008,3.18766868054237,3.18766868054237,2.90467167064104,2.90467167064104,3.05671610112381,3.05671610112381,2.93297010017507,2.93297010017507,2.90559707657589,2.90559707657589
"Gga.3068.1.S1_at",2.93479847054857,2.93479847054857,2.75717096547553,2.75717096547553,2.57021871129058,2.57021871129058,2.70457271329397,2.70457271329397,2.58758491370681,2.58758491370681,2.67279413206555,2.67279413206555,2.90907609177365,2.90907609177365
"Gga.3068.2.S1_at",4.77701957468677,4.77701957468677,4.98097870360679,4.98097870360679,4.71138117088875,4.71138117088875,4.77701957468677,4.77701957468677,4.77701957468677,4.77701957468677,4.75428934574873,4.75428934574873,4.60055849393259,4.60055849393259
"Gga.3068.2.S1_s_at",4.53846650950271,4.53846650950271,4.50376524421523,4.50376524421523,4.53192077669403,4.53192077669403,4.55119126320914,4.55119126320914,4.72556661189656,4.72556661189656,4.58787619854671,4.58787619854671,4.45359904689523,4.45359904689523
"Gga.3068.3.S1_at",3.8889786148999,3.8889786148999,3.62335460730215,3.62335460730215,3.8889786148999,3.8889786148999,3.92673578433254,3.92673578433254,3.8889786148999,3.8889786148999,3.88479823236407,3.88479823236407,4.00267353835825,4.00267353835825
"Gga.307.1.S1_at",5.54172670110134,5.54172670110134,5.52596206701572,5.52596206701572,5.67120135637363,5.67120135637363,5.54172670110134,5.54172670110134,5.44973185777171,5.44973185777171,5.54172670110134,5.54172670110134,5.74409637984592,5.74409637984592
"Gga.3070.1.S1_at",2.72700166597819,2.72700166597819,2.43623943967998,2.43623943967998,2.5530451120516,2.5530451120516,2.52852193479485,2.52852193479485,2.7553627184722,2.7553627184722,2.5822013465326,2.5822013465326,2.25977140368258,2.25977140368258
"Gga.3071.1.S1_at",3.36336140190876,3.36336140190876,3.17948448480748,3.17948448480748,3.16885073323321,3.16885073323321,3.2798773774731,3.2798773774731,3.35836876760808,3.35836876760808,3.2798773774731,3.2798773774731,3.2798773774731,3.2798773774731
"Gga.3073.1.S1_at",4.11796567538442,4.11796567538442,3.89975740616452,3.89975740616452,3.73796837271805,3.73796837271805,4.15317174004767,4.15317174004767,4.00321433920195,4.00321433920195,3.19116113273827,3.19116113273827,3.58826699295778,3.58826699295778
"Gga.3074.1.S1_a_at",3.49985637372393,3.49985637372393,2.99483717050446,2.99483717050446,3.30789570133322,3.30789570133322,2.63552531093189,2.63552531093189,3.17333383640949,3.17333383640949,3.21010238588959,3.21010238588959,3.17333383640949,3.17333383640949
"Gga.3074.2.S1_at",3.30789570133322,3.30789570133322,3.29269339530778,3.29269339530778,3.12075425561815,3.12075425561815,3.25201696082942,3.25201696082942,3.30789570133322,3.30789570133322,3.41715530859991,3.41715530859991,3.33940051916294,3.33940051916294
"Gga.3075.1.S1_at",2.48151578756748,2.48151578756748,2.64107910783725,2.64107910783725,2.44482903467218,2.44482903467218,2.44482903467218,2.44482903467218,2.24376972340578,2.24376972340578,2.49518212581076,2.49518212581076,2.48151578756748,2.48151578756748
"Gga.3076.1.S1_at",6.16353304452168,6.16353304452168,6.15914043446482,6.15914043446482,6.29410389395569,6.29410389395569,6.15797282460133,6.15797282460133,6.14097941619575,6.14097941619575,6.52356874988856,6.52356874988856,6.21010324909533,6.21010324909533
"Gga.3077.1.S1_at",7.51932398693209,7.51932398693209,8.01766850401057,8.01766850401057,7.58332247767378,7.58332247767378,7.30537388305423,7.30537388305423,7.57488659381846,7.57488659381846,7.57488659381846,7.57488659381846,7.5349664778185,7.5349664778185
"Gga.3078.1.S1_at",7.29363773681568,7.29363773681568,7.36909502449082,7.36909502449082,7.40290922398352,7.40290922398352,7.55213272005452,7.55213272005452,7.36909502449082,7.36909502449082,7.36909502449082,7.36909502449082,7.49467648433747,7.49467648433747
"Gga.3079.1.S1_at",4.70479813743521,4.70479813743521,5.15034039508391,5.15034039508391,5.15034039508391,5.15034039508391,5.2386893766822,5.2386893766822,4.9543106026744,4.9543106026744,5.19135715727991,5.19135715727991,5.31960524753284,5.31960524753284
"Gga.308.1.S1_at",6.04217910869365,6.04217910869365,6.04217910869365,6.04217910869365,5.98868816658534,5.98868816658534,5.90512797025373,5.90512797025373,6.04217910869365,6.04217910869365,6.40845212185167,6.40845212185167,6.04217910869365,6.04217910869365
"Gga.3080.1.S1_a_at",9.57017181118745,9.57017181118745,9.25678895446543,9.25678895446543,9.25678895446543,9.25678895446543,9.16327035916818,9.16327035916818,9.29898423281561,9.29898423281561,9.15562131285325,9.15562131285325,9.31489782249256,9.31489782249256
"Gga.3080.1.S2_at",6.40517330755583,6.40517330755583,6.45982045343232,6.45982045343232,6.10631126039707,6.10631126039707,6.38535017399145,6.38535017399145,6.38137351175822,6.38137351175822,6.40517330755583,6.40517330755583,6.45207834529501,6.45207834529501
"Gga.3082.1.S1_at",5.81765218319282,5.81765218319282,5.8141941640927,5.8141941640927,5.95851010082347,5.95851010082347,5.85558911074633,5.85558911074633,5.81419997803219,5.81419997803219,5.83450143738718,5.83450143738718,5.80122617479077,5.80122617479077
"Gga.3084.1.S1_s_at",7.85913441430546,7.85913441430546,7.82499500897215,7.82499500897215,7.8581782016999,7.8581782016999,7.86684077105219,7.86684077105219,7.83850342494091,7.83850342494091,7.52703745174248,7.52703745174248,7.83850342494091,7.83850342494091
"Gga.3086.1.S1_at",7.96843805412929,7.96843805412929,7.96843805412929,7.96843805412929,7.95157110154966,7.95157110154966,7.96836285084673,7.96836285084673,8.11355270128801,8.11355270128801,7.67171320112048,7.67171320112048,7.98511021935488,7.98511021935488
"Gga.3089.1.S1_a_at",8.7442780007048,8.7442780007048,8.48001342795907,8.48001342795907,8.50451938483491,8.50451938483491,8.60109107174604,8.60109107174604,8.72634481343166,8.72634481343166,8.55119540470759,8.55119540470759,8.67416804945799,8.67416804945799
"Gga.3090.1.S1_at",2.52213463755246,2.52213463755246,2.40625149707516,2.40625149707516,2.73637122393893,2.73637122393893,2.61799040661179,2.61799040661179,2.61799040661179,2.61799040661179,2.65607160730535,2.65607160730535,2.60804328451147,2.60804328451147
"Gga.3092.1.S1_at",3.71680210543618,3.71680210543618,3.53922357699286,3.53922357699286,3.79889495217824,3.79889495217824,3.62967414656525,3.62967414656525,3.36449723009498,3.36449723009498,3.80824028437618,3.80824028437618,3.89155195073506,3.89155195073506
"Gga.3093.1.S1_at",3.96860799574975,3.96860799574975,3.9590766169763,3.9590766169763,4.29737273883184,4.29737273883184,3.9590766169763,3.9590766169763,3.68386469164729,3.68386469164729,3.98343659206393,3.98343659206393,3.8242351635463,3.8242351635463
"Gga.3094.1.S1_at",6.67287043517102,6.67287043517102,6.75912159597998,6.75912159597998,6.56582043438109,6.56582043438109,6.66185159169231,6.66185159169231,7.31013649398549,7.31013649398549,6.92510486165887,6.92510486165887,6.83807118299426,6.83807118299426
"Gga.3095.1.S1_a_at",3.48282414767354,3.48282414767354,3.48282414767354,3.48282414767354,3.6862334996528,3.6862334996528,3.45389080448211,3.45389080448211,3.13051927233234,3.13051927233234,3.53948338099463,3.53948338099463,3.53948338099463,3.53948338099463
"Gga.3096.1.S1_at",3.58261609573247,3.58261609573247,3.48282414767354,3.48282414767354,3.29256608740628,3.29256608740628,3.63463777847189,3.63463777847189,3.58261609573247,3.58261609573247,3.58261609573247,3.58261609573247,3.58261609573247,3.58261609573247
"Gga.3098.1.S1_at",3.77447127503656,3.77447127503656,3.77447127503656,3.77447127503656,3.85933163941132,3.85933163941132,3.8601061484748,3.8601061484748,3.41373419928086,3.41373419928086,3.64582975120186,3.64582975120186,4.0073618750234,4.0073618750234
"Gga.3099.1.S1_at",3.29359056658999,3.29359056658999,3.13896967041798,3.13896967041798,3.30789570133322,3.30789570133322,3.17947512085679,3.17947512085679,2.94426423257911,2.94426423257911,3.09669618962907,3.09669618962907,3.14336228047483,3.14336228047483
"Gga.31.1.S1_at",3.00043789984337,3.00043789984337,2.84721978888549,2.84721978888549,2.97378332851295,2.97378332851295,3.32684936768837,3.32684936768837,3.00043789984337,3.00043789984337,3.07493496629322,3.07493496629322,3.00043789984337,3.00043789984337
"Gga.3102.1.S1_at",3.59463476500631,3.59463476500631,3.53922357699286,3.53922357699286,3.39932835228549,3.39932835228549,3.4386467987136,3.4386467987136,3.44312347919483,3.44312347919483,3.31163146699146,3.31163146699146,3.44312347919483,3.44312347919483
"Gga.3104.1.S1_at",4.11932259450447,4.11932259450447,4.21679201468044,4.21679201468044,4.31437242349555,4.31437242349555,4.1721857461297,4.1721857461297,4.21679201468044,4.21679201468044,4.2064081922505,4.2064081922505,4.44679557928669,4.44679557928669
"Gga.3105.1.S1_at",2.28786697539214,2.28786697539214,2.50224702670612,2.50224702670612,2.3204160882073,2.3204160882073,2.60423185307689,2.60423185307689,2.13635568958065,2.13635568958065,2.10234233567117,2.10234233567117,2.18855812380186,2.18855812380186
"Gga.3106.1.S1_at",3.37135222071917,3.37135222071917,3.26852821514201,3.26852821514201,3.2554787684174,3.2554787684174,3.32138734042394,3.32138734042394,3.53922357699286,3.53922357699286,3.20974076746397,3.20974076746397,3.30009284835838,3.30009284835838
"Gga.3108.1.S1_at",2.71199085660107,2.71199085660107,2.67178625468559,2.67178625468559,2.5899405685152,2.5899405685152,2.67178625468559,2.67178625468559,2.70278773444145,2.70278773444145,2.67178625468559,2.67178625468559,2.5366147061032,2.5366147061032
"Gga.3109.1.A1_s_at",2.99489968871665,2.99489968871665,3.09830009181449,3.09830009181449,3.16885073323321,3.16885073323321,3.08740857288549,3.08740857288549,2.73465180075751,2.73465180075751,3.45516087096111,3.45516087096111,3.23231471756114,3.23231471756114
"Gga.311.1.S1_at",3.47214373460972,3.47214373460972,3.59157520143624,3.59157520143624,3.52403521627178,3.52403521627178,3.56582774512098,3.56582774512098,3.96402605308344,3.96402605308344,3.68051765067321,3.68051765067321,3.39388860543135,3.39388860543135
"Gga.3110.1.S1_x_at",3.8428639836916,3.8428639836916,3.8842255011476,3.8842255011476,3.58261609573247,3.58261609573247,3.18501056247231,3.18501056247231,3.46889339360682,3.46889339360682,3.773463577371,3.773463577371,3.58261609573247,3.58261609573247
"Gga.3111.1.S1_at",3.14081384428298,3.14081384428298,3.22745934089661,3.22745934089661,3.1352625083654,3.1352625083654,3.22745934089661,3.22745934089661,3.34381569659813,3.34381569659813,3.26847610309261,3.26847610309261,3.24413594138744,3.24413594138744
"Gga.3111.1.S2_at",3.84880801168756,3.84880801168756,3.96598566225925,3.96598566225925,3.96598566225925,3.96598566225925,3.77425277136398,3.77425277136398,3.89713509240226,3.89713509240226,4.00171593297087,4.00171593297087,3.96598566225925,3.96598566225925
"Gga.3112.1.S1_at",6.69223884159467,6.69223884159467,6.80601834966976,6.80601834966976,6.7730335105769,6.7730335105769,6.69223884159467,6.69223884159467,5.67609455378165,5.67609455378165,6.55507574209823,6.55507574209823,6.97426514940956,6.97426514940956
"Gga.3113.1.S1_at",3.58021263879013,3.58021263879013,3.38891491734469,3.38891491734469,3.12891206840655,3.12891206840655,3.07855897726797,3.07855897726797,3.12891206840655,3.12891206840655,3.12891206840655,3.12891206840655,2.91595616652091,2.91595616652091
"Gga.3113.1.S2_at",4.53846650950271,4.53846650950271,4.36166746923739,4.36166746923739,4.36166746923739,4.36166746923739,4.36166746923739,4.36166746923739,4.38848055729087,4.38848055729087,4.2351472302348,4.2351472302348,4.36166746923739,4.36166746923739
"Gga.3114.1.S1_at",2.91688508572185,2.91688508572185,2.74268494887265,2.74268494887265,2.93188248979173,2.93188248979173,2.73495994647602,2.73495994647602,2.78850896894179,2.78850896894179,2.7985042683947,2.7985042683947,2.7985042683947,2.7985042683947
"Gga.3115.1.S1_at",5.29002555573298,5.29002555573298,5.32573041993884,5.32573041993884,5.32573041993884,5.32573041993884,5.32573041993884,5.32573041993884,5.31009268975181,5.31009268975181,5.40252196689696,5.40252196689696,5.32573041993884,5.32573041993884
"Gga.3116.1.S1_at",3.47088387972094,3.47088387972094,3.63957419441424,3.63957419441424,3.7047385410682,3.7047385410682,3.49299753749331,3.49299753749331,3.63516073604396,3.63516073604396,3.63957419441424,3.63957419441424,3.63957419441424,3.63957419441424
"Gga.3117.1.S1_at",4.90010267813206,4.90010267813206,4.55054268906822,4.55054268906822,4.68418505528319,4.68418505528319,4.72218658388675,4.72218658388675,4.72218658388675,4.72218658388675,4.64682436058828,4.64682436058828,4.88699085092565,4.88699085092565
"Gga.3118.1.S1_at",3.98241751866869,3.98241751866869,3.7853835151793,3.7853835151793,3.7853835151793,3.7853835151793,3.7776496809721,3.7776496809721,3.7853835151793,3.7853835151793,3.7853835151793,3.7853835151793,3.7853835151793,3.7853835151793
"Gga.312.1.S1_at",5.94655150213759,5.94655150213759,6.01040311046247,6.01040311046247,5.94655150213759,5.94655150213759,5.94655150213759,5.94655150213759,5.94180319136008,5.94180319136008,5.9619709359058,5.9619709359058,5.94655150213759,5.94655150213759
"Gga.312.1.S2_at",3.43612969650131,3.43612969650131,3.3015717033586,3.3015717033586,3.51364562111836,3.51364562111836,3.3015717033586,3.3015717033586,3.34931230454207,3.34931230454207,3.18357565507448,3.18357565507448,3.18357565507448,3.18357565507448
"Gga.312.2.S1_a_at",3.88562686012297,3.88562686012297,3.45409160662836,3.45409160662836,3.65310184040564,3.65310184040564,3.41815919544457,3.41815919544457,3.7428141401052,3.7428141401052,3.56409065582995,3.56409065582995,3.78587047385042,3.78587047385042
"Gga.3120.1.S1_at",2.93548375432163,2.93548375432163,2.93548375432163,2.93548375432163,3.0214877822477,3.0214877822477,2.91803282451695,2.91803282451695,2.71376414683227,2.71376414683227,2.93548375432163,2.93548375432163,2.98325544964284,2.98325544964284
"Gga.3121.1.S1_a_at",5.3005509393899,5.3005509393899,5.40776931141923,5.40776931141923,5.32181225710948,5.32181225710948,5.10076275689247,5.10076275689247,5.38802988359465,5.38802988359465,5.56650349450968,5.56650349450968,5.32181225710948,5.32181225710948
"Gga.3122.2.S1_a_at",8.54415243342529,8.54415243342529,8.54415243342529,8.54415243342529,8.54415243342529,8.54415243342529,8.46137652762418,8.46137652762418,8.9282950241231,8.9282950241231,8.50363728062193,8.50363728062193,8.62450821017721,8.62450821017721
"Gga.3123.1.S1_at",3.83125881264916,3.83125881264916,3.74192580015549,3.74192580015549,3.88620171138989,3.88620171138989,3.84261894467061,3.84261894467061,3.84261894467061,3.84261894467061,3.76775706875581,3.76775706875581,3.87935898607187,3.87935898607187
"Gga.3125.1.S1_at",5.70829658899449,5.70829658899449,5.68619103184542,5.68619103184542,5.83476012554971,5.83476012554971,5.86764771735418,5.86764771735418,5.7444770082665,5.7444770082665,5.81824831268395,5.81824831268395,5.78598297990434,5.78598297990434
"Gga.3125.1.S2_at",5.68398343814406,5.68398343814406,5.39211818938913,5.39211818938913,5.48077031042779,5.48077031042779,5.4906762418028,5.4906762418028,5.79709197225229,5.79709197225229,5.50136696884353,5.50136696884353,5.53218194676477,5.53218194676477
"Gga.3125.1.S3_at",4.92120211554052,4.92120211554052,4.60154277910016,4.60154277910016,4.73233914323431,4.73233914323431,4.77847972505185,4.77847972505185,4.72702757504458,4.72702757504458,4.95500383877845,4.95500383877845,4.78163484916972,4.78163484916972
"Gga.3126.1.S1_at",4.71559984232281,4.71559984232281,5.06159161110584,5.06159161110584,4.99683681871258,4.99683681871258,5.01474323891682,5.01474323891682,5.08895874543217,5.08895874543217,4.78075435226123,4.78075435226123,4.99683681871258,4.99683681871258
"Gga.3127.1.S1_at",6.71664214380145,6.71664214380145,6.65662306304684,6.65662306304684,6.67572959167533,6.67572959167533,6.54885780572994,6.54885780572994,6.64752407738328,6.64752407738328,6.76754092935064,6.76754092935064,6.82490325022032,6.82490325022032
"Gga.3128.1.S1_a_at",5.69377884979815,5.69377884979815,5.57359025818685,5.57359025818685,5.870068042402,5.870068042402,5.73625220576813,5.73625220576813,5.98044563475748,5.98044563475748,5.37913642841013,5.37913642841013,5.72660452057734,5.72660452057734
"Gga.3129.1.S1_a_at",3.22212940303506,3.22212940303506,3.22212940303506,3.22212940303506,3.22212940303506,3.22212940303506,3.20598659734718,3.20598659734718,3.22212940303506,3.22212940303506,3.14246943145704,3.14246943145704,3.22212940303506,3.22212940303506
"Gga.313.1.S1_at",4.00319975928382,4.00319975928382,4.24084662966506,4.24084662966506,4.24084662966506,4.24084662966506,4.20678884488881,4.20678884488881,4.20678884488881,4.20678884488881,4.20678884488881,4.20678884488881,4.20678884488881,4.20678884488881
"Gga.3130.1.S1_a_at",7.25145535685685,7.25145535685685,7.9182005055755,7.9182005055755,7.81391208652192,7.81391208652192,7.76347381860843,7.76347381860843,7.84736489510518,7.84736489510518,7.89159830431496,7.89159830431496,7.91892412454925,7.91892412454925
